year,"last_name, first_name",pitcher_id,team_name,team_name_abbrev,pitch_hand,avg_speed,pitches_thrown,total_pitches,pitches_per_game,pitch_per,pitch_type,pitch_type_name,pitcher_break_z,league_break_z,diff_z,rise,pitcher_break_x,league_break_x,diff_x,tail,percent_rank_diff_z,percent_rank_diff_x
2022,"Herget, Jimmy",623474,Angels,LAA,R,90.4,284,996,6.148148148148148,0.285140562,SI,Sinker,33.6,-32.8,0.9,3,17.9,-16.6,1.3,8,0.6692913385826772,0.7362204724409449
2022,"Beede, Tyler",595881,Pirates,PIT,R,84.8,283,1072,6.617283950617284,0.26399253731343286,CH,Changeup,34.3,-33.2,1.1,3,15.6,-14.4,1.2,8,0.6585365853658537,0.6376306620209059
2022,"Karinchak, James",675916,Guardians,CLE,R,82.9,283,704,4.345679012345679,0.40198863636363635,CU,Curveball,48.3,-50.5,-2.2,-4,1.7,5.2,-6.9,-132,0.26495726495726496,0.021367521367521368
2022,"Trivino, Lou",642152,Yankees,NYY,R,95.8,283,955,5.895061728395062,0.2963350785340314,SI,Sinker,21,-20.1,0.9,5,16.4,-15.1,1.3,9,0.6692913385826772,0.7362204724409449
2022,"Norris, Daniel",596057,Tigers,DET,L,86.7,282,1012,6.246913580246914,0.27865612648221344,CH,Changeup,37.3,-30.8,6.4,21,13.1,-14.5,-1.4,-10,0.9825783972125436,0.1986062717770035
2022,"Clevinger, Mike",605182,Padres,SD,R,86.6,282,1931,11.919753086419753,0.14603832211289489,FC,Cutter,31.3,-28.6,-2.6,-9,4.3,2.6,1.7,63,0.16541353383458646,0.8120300751879699
2022,"Robertson, David",502085,Phillies,PHI,R,84.7,282,1060,6.543209877,0.2660377358490566,CU,Curveball,49.5,-46.1,3.5,7,7.3,6.5,0.8,12,0.7991452991452992,0.6495726495726496
2022,"Tepera, Ryan",572193,Angels,LAA,R,92.6,282,892,5.506172839506172,0.31614349775784756,FF,4-Seam Fastball,15.1,-15.7,0.6,4,7.2,-7.3,-0.2,-2,0.610705596,0.4209245742092457
2022,"Chacín, Jhoulys",468504,Rockies,COL,R,92.9,281,786,4.851851851851852,0.3575063613231552,SI,Sinker,22.1,-21.6,0.6,3,11.6,-14.5,-2.9,-20,0.6299212598425197,0.090551181
2022,"Littell, Zack",641793,Giants,SF,R,87.9,281,758,4.679012345679013,0.370712401,SL,Slider,29.1,-32.6,-3.4,-11,2.5,4.1,-1.6,-38,0.11075949367088607,0.2848101265822785
2022,"Wheeler, Zack",554430,Phillies,PHI,R,81.3,281,2358,14.555555555555555,0.1191687871077184,CU,Curveball,51.7,-51,0.7,1,9.2,9.3,-0.1,-1,0.5256410256410257,0.5299145299145299
2022,"Martínez, Adrián",661309,Athletics,OAK,R,84,280,1015,6.265432098765432,0.27586206896551724,CH,Changeup,42.3,-32.5,9.8,30,14.2,-14.1,0.1,1,1,0.43205574912891986
2022,"García, Rony",665621,Tigers,DET,R,80.3,280,885,5.462962962962963,0.3163841807909605,CU,Curveball,42.2,-49.3,-7.2,-15,7.9,11,-3.1,-28,0.05982906,0.1623931623931624
2022,"Rodriguez, Elvin",660730,Tigers,DET,R,93.1,280,534,3.2962962962962963,0.5243445692883895,FF,4-Seam Fastball,13.4,-14.9,1.6,11,8.9,-6.7,2.2,32,0.8564476885644768,0.7104622871046229
2022,"Kaprielian, James",621076,Athletics,OAK,R,79.3,279,2230,13.765432098765432,0.1251121076233184,CU,Curveball,51.9,-54.3,-2.3,-4,7.3,7.8,-0.5,-7,0.2564102564102564,0.46153846153846156
2022,"Wilson, Steven",621051,Padres,SD,R,81.9,279,874,5.395061728395062,0.31922196796338675,ST,Sweeper,37.5,-39.4,-1.9,-5,12,14.9,-2.8,-19,0.22580645161290322,0.048387097
2022,"López, Pablo",641154,Marlins,MIA,R,88.7,279,2910,17.962962962962962,0.095876289,FC,Cutter,28.7,-26.8,-2,-7,2.3,2.4,-0.1,-5,0.24812030075187969,0.518796992
2022,"Sears, JP",676664,Athletics,OAK,L,79.2,278,1079,6.660493827160494,0.25764596848934196,CU,Curveball,47.3,-48.3,-1,-2,7.3,11.2,-3.8,-34,0.3888888888888889,0.13247863247863248
2022,"Morgan, Eli",669212,Guardians,CLE,R,75.9,278,1017,6.277777777777778,0.27335299901671584,CH,Changeup,44,-40,4,10,15.6,-14.4,1.2,8,0.8954703832752613,0.6376306620209059
2022,"Kirby, George",669923,Mariners,SEA,R,80.8,278,2092,12.91358024691358,0.13288718929254303,CU,Curveball,53.6,-51.1,2.6,5,9.9,8.8,1,11,0.7222222222222222,0.6752136752136753
2022,"Pagán, Emilio",641941,Twins,MIN,R,88.4,278,1126,6.950617283950617,0.2468916518650089,FS,Split-Finger,27.2,-30.2,-3,-10,12.3,-11.2,1.1,10,0.13513513513513514,0.8378378378378378
2022,"Norris, Daniel",596057,Tigers,DET,L,79.9,278,1012,6.246913580246914,0.274703557,ST,Sweeper,42.7,-41.7,1,2,13.7,15.2,-1.6,-10,0.5967741935483871,0.24193548387096775
2022,"Pruitt, Austin",643493,Athletics,OAK,R,91.4,278,809,4.993827160493828,0.34363411619283063,FF,4-Seam Fastball,17.9,-16.2,-1.7,-11,3.2,-7.1,-3.9,-55,0.22384428223844283,0.10218978102189781
2022,"Newcomb, Sean",656794,Cubs,CHC,L,94.3,278,552,3.4074074074074074,0.5036231884057971,FF,4-Seam Fastball,14,-13.8,-0.2,-1,5.7,-6.5,-0.8,-12,0.4793187347931874,0.35523114355231145
2022,"Adon, Joan",672851,Nationals,WSH,R,79.7,277,1204,7.432098765432099,0.23006644518272426,CU,Curveball,53.5,-53.4,0.1,0,7.8,8.3,-0.5,-6,0.47435897435897434,0.46153846153846156
2022,"Valdez, Framber",664285,Astros,HOU,L,88.8,277,3018,18.62962962962963,0.091782638,CH,Changeup,32.8,-28.9,3.9,13,15.3,-14.4,0.9,6,0.8885017421602788,0.5609756097560976
2022,"Leclerc, José",600917,Rangers,TEX,R,83.3,277,782,4.827160493827161,0.35421994884910485,SL,Slider,37.8,-38.8,-1.1,-3,9.5,6.2,3.2,52,0.3259493670886076,0.8481012658227848
2022,"Krehbiel, Joey",607216,Orioles,BAL,R,86.3,277,977,6.030864197530864,0.2835209825997953,FC,Cutter,31.6,-28.7,-2.9,-10,6.6,2.8,3.8,138,0.12030075187969924,1
2022,"Smith, Drew",622098,Mets,NYM,R,85.4,277,780,4.814814814814815,0.35512820512820514,SL,Slider,38,-35.9,2.1,6,7.8,5,2.8,57,0.7341772151898734,0.8322784810126582
2022,"Thornton, Trent",663423,Blue Jays,TOR,R,93.8,277,664,4.098765432098766,0.4171686746987952,FF,4-Seam Fastball,13.1,-15.1,2,13,2.5,-7.6,-5.1,-67,0.9148418491484185,0.03649635
2022,"Effross, Scott",664123,Yankees,NYY,R,90.3,276,815,5.030864197530864,0.33865030674846625,SI,Sinker,37.1,-36.2,0.9,3,18,-17.2,0.8,4,0.6692913385826772,0.6377952755905512
2022,"Walker, Taijuan",592836,Mets,NYM,R,92.9,276,2500,15.432098765432098,0.1104,SI,Sinker,18.9,-20.9,-2.1,-10,15.2,-13.9,1.4,10,0.24803149606299213,0.7795275590551181
2022,"Cole, Gerrit",543037,Yankees,NYY,R,89.7,276,3274,20.209876543209877,0.08430055,CH,Changeup,24.7,-28.7,-4,-14,14,-14.7,-0.7,-5,0.094076655,0.2787456445993031
2022,"Baumann, Mike",657508,Orioles,BAL,R,95.8,274,580,3.580246913580247,0.4724137931034483,FF,4-Seam Fastball,11.9,-13.1,1.2,9,5.6,-6.4,-0.8,-12,0.7712895377128953,0.35523114355231145
2022,"Carrasco, Carlos",471911,Mets,NYM,R,91.9,274,2412,14.88888888888889,0.11359867330016583,SI,Sinker,25,-23.3,1.7,7,16.3,-14.9,1.4,9,0.7519685039370079,0.7795275590551181
2022,"Martin, Brett",656685,Rangers,TEX,L,82.8,274,750,4.62962963,0.36533333333333334,CU,Curveball,47.9,-50,-2.1,-4,1.9,6,-4.1,-68,0.27350427350427353,0.10256410256410256
2022,"Hendriks, Liam",521230,White Sox,CWS,R,89,274,948,5.851851851851852,0.2890295358649789,SL,Slider,30.7,-31.4,-0.8,-3,2.5,3.9,-1.4,-35,0.35443037974683544,0.3259493670886076
2022,"Smith, Caleb",592761,D-backs,AZ,L,83.6,274,1234,7.617283950617284,0.22204213938411668,CH,Changeup,24.2,-30.9,-6.7,-22,13.7,-13.7,-0.1,0,0.010452961672473868,0.3832752613240418
2022,"Kuhl, Chad",641771,Rockies,COL,R,79.5,273,2375,14.660493827160494,0.11494736842105263,CU,Curveball,54.6,-52.6,1.9,4,12.3,9.8,2.5,25,0.6794871794871795,0.7905982905982906
2022,"Warren, Art",605521,Reds,CIN,R,93.5,273,655,4.043209877,0.416793893,FF,4-Seam Fastball,15.5,-15.1,-0.4,-3,5.7,-7.3,-1.7,-23,0.43795620437956206,0.2725060827250608
2022,"Sanmartin, Reiver",665665,Reds,CIN,L,82,273,1031,6.364197530864198,0.26479146459747815,SL,Slider,39,-39.4,-0.4,-1,5.8,8,-2.3,-28,0.439873418,0.21835443037974683
2022,"Duffey, Tyler",608648,Twins,MIN,R,92.3,273,741,4.574074074074074,0.3684210526315789,FF,4-Seam Fastball,16.4,-15.4,-1,-7,4.4,-6.6,-2.2,-34,0.34306569343065696,0.2384428223844282
2022,"Martinez, Nick",607259,Padres,SD,R,81.7,273,1720,10.617283950617283,0.15872093023255815,CU,Curveball,58.4,-51,7.4,15,2.4,7.5,-5.1,-68,0.9786324786324786,0.072649573
2022,"Poppen, Sean",664092,D-backs,AZ,R,94.6,273,439,2.7098765432098766,0.621867882,SI,Sinker,23,-23.1,-0.1,0,14.9,-15.8,-0.9,-6,,
2022,"Stephens, Jackson",623451,Braves,ATL,R,76.8,272,944,5.827160493827161,0.288135593,CU,Curveball,57.8,-57.7,0.1,0,16,8.8,7.2,82,0.47435897435897434,0.9829059829059829
2022,"Scherzer, Max",453286,Mets,NYM,R,84.1,272,2167,13.376543209876543,0.12551915089986157,CH,Changeup,34.9,-32.8,2.1,6,14.9,-14.3,0.6,5,0.759581882,0.5296167247386759
2022,"Martin, Chris",455119,Dodgers,LAD,R,91.6,272,858,5.296296296296297,0.317016317,FC,Cutter,26.1,-23.7,-2.4,-10,2.4,2.1,0.3,15,0.18045112781954886,0.5939849624060151
2022,"Mahle, Tyler",641816,Twins,MIN,R,85.5,272,2101,12.969135802469136,0.12946216087577345,FC,Cutter,27,-29.7,2.6,9,1.8,2.7,-0.9,-34,0.84962406,0.3458646616541353
2022,"Houck, Tanner",656557,Red Sox,BOS,R,94.5,272,918,5.666666666666667,0.2962962962962963,SI,Sinker,31.6,-22.9,8.6,38,16.6,-15.7,0.9,6,1,0.6535433070866141
2022,"Morton, Charlie",450203,Braves,ATL,R,88.4,271,2903,17.919753086419753,0.093351705,FC,Cutter,29.7,-26.4,-3.4,-13,1.8,1.7,0.1,7,0.090225564,0.556390977
2022,"Underwood Jr., Duane",621249,Pirates,PIT,R,92.4,271,1004,6.197530864197531,0.2699203187250996,FC,Cutter,25.2,-22.7,-2.6,-11,0.3,2.3,-2,-86,0.16541353383458646,0.19548872180451127
2022,"Kuhnel, Joel",669270,Reds,CIN,R,96,269,934,5.765432098765432,0.2880085653104925,SI,Sinker,21.4,-19.1,2.4,12,15.8,-14.8,1.1,7,0.8267716535433071,0.6811023622047244
2022,"Lambert, Jimmy",669424,White Sox,CWS,R,84.4,269,818,5.049382716049383,0.32885085574572126,SL,Slider,39.9,-37.2,2.7,7,5.6,5.5,0.1,1,0.7911392405063291,0.5506329113924051
2022,"De Jong, Chase",608328,Pirates,PIT,R,77.7,269,1174,7.246913580246914,0.22913117546848383,CU,Curveball,59.4,-56.3,3.1,5,6.3,8.1,-1.8,-23,0.7692307692307693,0.2905982905982906
2022,"Herget, Jimmy",623474,Angels,LAA,R,74.8,269,996,6.148148148148148,0.2700803212851406,CU,Curveball,46.1,-46.4,-0.3,-1,16.9,15.9,1,6,0.43162393162393164,0.6752136752136753
2022,"Alexander, Jason",669920,Brewers,MIL,R,81.2,269,1160,7.160493827160494,0.23189655172413792,SL,Slider,39.6,-40.4,-0.8,-2,11.2,8.8,2.4,27,0.35443037974683544,0.8164556962025317
2022,"Danish, Tyler",641501,Red Sox,BOS,R,80.9,269,664,4.098765432098766,0.40512048192771083,ST,Sweeper,37.6,-39.9,-2.3,-6,11.5,14.2,-2.7,-19,0.1774193548387097,0.080645161
2022,"Kuhnel, Joel",669270,Reds,CIN,R,86.8,269,934,5.765432098765432,0.2880085653104925,SL,Slider,35.4,-33.9,1.5,4,4.4,4.5,-0.1,-2,0.689873418,0.509493671
2022,"Thompson, Mason",666168,Nationals,WSH,R,95.8,268,368,2.271604938271605,0.7282608695652174,SI,Sinker,19.1,-19.7,-0.7,-3,16.6,-15,1.6,10,,
2022,"Lorenzen, Michael",547179,Angels,LAA,R,83,268,1654,10.209876543209877,0.16203143893591293,ST,Sweeper,40.3,-39.2,1,3,11.7,14,-2.3,-16,0.5967741935483871,0.16129032258064516
2022,"Thompson, Ryan",657044,Rays,TB,R,79.5,267,679,4.191358024691358,0.39322533136966126,SL,Slider,34.4,-38.4,-3.9,-10,13.7,10.6,3.1,29,0.085443038,0.8417721518987342
2022,"Banks, Tanner",621383,White Sox,CWS,L,86.7,267,897,5.537037037037037,0.2976588628762542,SL,Slider,31.3,-34.1,-2.8,-8,4.6,4.1,0.4,10,0.16455696202531644,0.5854430379746836
2022,"Hader, Josh",623352,Padres,SD,L,84,267,943,5.820987654320987,0.2831389183457052,SL,Slider,38.3,-37.2,1.1,3,4.1,6.3,-2.2,-35,0.6392405063291139,0.22784810126582278
2022,"Suter, Brent",608718,Brewers,MIL,L,77.2,267,1070,6.604938271604938,0.24953271028037383,CH,Changeup,34.8,-34.7,0.2,1,10,-11.2,-1.1,-10,0.5505226480836237,0.24041811846689895
2022,"Brieske, Beau",689225,Tigers,DET,R,86.2,267,1287,7.944444444444445,0.20745920745920746,SL,Slider,29.9,-35,-5,-14,0.1,4.4,-4.2,-97,0.034810127,0.07278481
2022,"Tate, Dillon",622253,Orioles,BAL,R,80.3,267,1077,6.648148148148148,0.2479108635097493,ST,Sweeper,38.1,-40.8,-2.7,-7,10.2,15.3,-5.1,-33,0.14516129032258066,0.016129032258064516
2022,"Richards, Garrett",572070,Rangers,TEX,R,88.6,267,708,4.37037037,0.3771186440677966,SL,Slider,35.9,-32.1,3.9,12,2.3,3.6,-1.3,-36,0.8892405063291139,0.3449367088607595
2022,"Melancon, Mark",453343,D-backs,AZ,R,81.7,266,886,5.469135802469136,0.3002257336343115,CU,Curveball,55.7,-51.6,4.1,8,4.6,6.8,-2.2,-32,0.8376068376068376,0.25213675213675213
2022,"Lynn, Lance",458681,White Sox,CWS,R,91.4,266,2022,12.481481481481481,0.13155291790306628,SI,Sinker,25.9,-24,1.9,8,11,-15,-4,-27,0.7795275590551181,0.05511811
2022,"Cessa, Luis",570666,Reds,CIN,R,93.6,266,1235,7.6234567901234565,0.2153846153846154,SI,Sinker,20.8,-21.6,-0.8,-4,14.8,-14.8,0,0,0.4251968503937008,0.46062992125984253
2022,"Woodford, Jake",663765,Cardinals,STL,R,91.8,266,697,4.302469135802469,0.381635581,SI,Sinker,24.3,-23.4,0.9,4,12.6,-14.9,-2.3,-16,0.6692913385826772,0.1220472440944882
2022,"Gustave, Jandel",594311,Brewers,MIL,R,95.9,265,466,2.876543209876543,0.5686695278969958,SI,Sinker,22.9,-21.9,1,5,16.1,-15.8,0.3,2,,
2022,"Lamet, Dinelson",659275,Rockies,COL,R,95.4,265,583,3.5987654320987654,0.45454545454545453,FF,4-Seam Fastball,15.4,-13.9,-1.5,-11,6.1,-7.2,-1.2,-16,0.25547445255474455,0.31630170316301703
2022,"Burke, Brock",656271,Rangers,TEX,L,87.2,265,1330,8.209876543209877,0.19924812030075187,SL,Slider,30.7,-33.3,-2.6,-8,0.9,4.5,-3.6,-79,0.18037974683544303,0.12025316455696203
2022,"Brazoban, Huascar",623211,Marlins,MIA,R,87.7,264,631,3.8950617283950617,0.4183835182250396,FC,Cutter,29.1,-27.2,-1.9,-7,0.8,2.3,-3.1,-136,0.2631578947368421,0.067669173
2022,"De Los Santos, Yerry",660787,Pirates,PIT,R,95.3,264,449,2.771604938271605,0.5879732739420935,SI,Sinker,21.8,-20.5,1.3,6,16.3,-15.2,1.1,7,,
2022,"Domínguez, Seranthony",622554,Phillies,PHI,R,98.2,264,823,5.080246913580247,0.32077764277035237,SI,Sinker,18.9,-20.2,-1.3,-6,15.3,-15.9,-0.6,-4,0.35039370078740156,0.32677165354330706
2022,"Ramirez, Noé",598287,D-backs,AZ,R,78,263,837,5.166666666666667,0.3142174432497013,CU,Curveball,46.2,-49.3,-3.1,-6,9.8,10.9,-1.1,-10,0.19230769230769232,0.405982906
2022,"Bautista, Félix",642585,Orioles,BAL,R,88.4,263,995,6.1419753086419755,0.264321608,FS,Split-Finger,28.2,-29,-0.8,-3,7.5,-8.3,-0.8,-10,0.2702702702702703,0.43243243243243246
2022,"Underwood Jr., Duane",621249,Pirates,PIT,R,95.3,263,1004,6.197530864197531,0.26195219123505975,SI,Sinker,19,-19.9,-0.9,-4,14.1,-14.7,-0.6,-4,0.41338582677165353,0.32677165354330706
2022,"Martin, Brett",656685,Rangers,TEX,L,93.5,263,750,4.62962963,0.3506666666666667,SI,Sinker,18.8,-20.5,-1.6,-8,14.4,-14.1,0.3,2,0.3110236220472441,0.5275590551181102
2022,"Archer, Chris",502042,Twins,MIN,R,87,263,1787,11.030864197530864,0.14717403469501958,CH,Changeup,26.9,-29.2,-2.3,-8,13,-13.8,-0.8,-6,0.21254355400696864,0.27177700348432055
2022,"Farmer, Buck",571656,Reds,CIN,R,83.3,262,855,5.277777777777778,0.3064327485380117,SL,Slider,37.4,-38.6,-1.2,-3,7.5,6.6,0.9,14,0.310126582,0.6455696202531646
2022,"Pressly, Ryan",519151,Astros,HOU,R,89.7,262,711,4.388888888888889,0.36849507735583686,SL,Slider,31,-30.8,0.2,1,5.1,3.5,1.6,48,0.5189873417721519,0.7373417721518988
2022,"Hearn, Taylor",621368,Rangers,TEX,L,93.8,262,1787,11.030864197530864,0.14661443760492446,SI,Sinker,18.7,-20.5,-1.8,-9,14.6,-14.3,0.3,2,0.2755905511811024,0.5275590551181102
2022,"Stroman, Marcus",573186,Cubs,CHC,R,87,261,2181,13.462962962962964,0.11966987620357634,FS,Split-Finger,34.4,-34.4,0,0,12,-12.1,0,0,0.40540540540540543,0.5675675675675675
2022,"Ureña, José",570632,Rockies,COL,R,90.2,260,1622,10.012345679012345,0.16029593094944514,CH,Changeup,24.7,-28.2,-3.6,-13,11.8,-14.8,-3.1,-21,0.10452961672473868,0.073170732
2022,"Payamps, Joel",606303,Athletics,OAK,R,94.8,260,952,5.8765432098765435,0.27310924369747897,FF,4-Seam Fastball,14.7,-14.5,-0.1,-1,8.9,-7.7,1.2,15,0.49148418491484186,0.6228710462287105
2022,"Mantiply, Joe",573009,D-backs,AZ,L,81.1,260,861,5.314814814814815,0.30197444831591175,CU,Curveball,43.4,-48.9,-5.5,-11,6.6,10.5,-3.9,-37,0.10256410256410256,0.11965811965811966
2022,"Schreiber, John",670167,Red Sox,BOS,R,93.4,259,1020,6.296296296296297,0.25392156862745097,SI,Sinker,34.3,-31.9,2.4,8,15.5,-16.4,-0.9,-5,0.8267716535433071,0.2637795275590551
2022,"Buehler, Walker",621111,Dodgers,LAD,R,91.5,259,1046,6.456790123,0.24760994263862332,FC,Cutter,23.4,-23.4,0,0,4.4,1.9,2.6,136,0.5639097744360902,0.9022556390977443
2022,"Ramirez, Noé",598287,D-backs,AZ,R,84.1,259,837,5.166666666666667,0.3094384707287933,CH,Changeup,43.4,-35.2,8.2,23,14.3,-14.9,-0.6,-4,0.9965156794425087,0.2961672473867596
2022,"Bradish, Kyle",680694,Orioles,BAL,R,83.2,257,1993,12.302469135802468,0.12895132965378825,CU,Curveball,53.1,-49.5,3.6,7,5.8,6.1,-0.3,-4,0.811965812,0.49145299145299143
2022,"Hill, Rich",448179,Red Sox,BOS,L,84.2,257,1990,12.283950617283951,0.12914572864321608,FC,Cutter,29.6,-30.9,1.3,4,1.9,3.4,-1.4,-43,0.7518796992481203,0.2631578947368421
2022,"Castillo, Diego",650895,Mariners,SEA,R,95.1,257,843,5.203703703703703,0.30486358244365364,SI,Sinker,25.4,-22,3.3,15,17.3,-15.3,2,13,0.8779527559055118,0.88976378
2022,"Gott, Trevor",641627,Brewers,MIL,R,91.5,257,761,4.697530864197531,0.33771353482260186,FC,Cutter,21.1,-23.3,2.2,9,0.5,0.7,-0.2,-31,0.8120300751879699,0.5112781954887218
2022,"Beede, Tyler",595881,Pirates,PIT,R,95.8,257,1072,6.617283950617284,0.23973880597014927,FF,4-Seam Fastball,16.9,-14.5,-2.4,-16,11,-8.6,2.5,29,0.1386861313868613,0.7420924574209246
2022,"Swarmer, Matt",664161,Cubs,CHC,R,90.5,257,657,4.055555555555555,0.3911719939117199,FF,4-Seam Fastball,18.1,-15.7,-2.4,-15,4.1,-5.4,-1.3,-24,0.1386861313868613,0.30656934306569344
2022,"Chafin, Andrew",605177,Tigers,DET,L,91.6,256,899,5.549382716049383,0.28476084538375973,FF,4-Seam Fastball,17.3,-15.4,-1.9,-13,9.6,-5.9,3.7,62,0.19708029197080293,0.8832116788321168
2022,"Tate, Dillon",622253,Orioles,BAL,R,83.9,256,1077,6.648148148148148,0.23769730733519034,CH,Changeup,34.7,-34.6,0.1,0,16.9,-14.6,2.4,16,0.5365853658536586,0.867595819
2022,"Kirby, George",669923,Mariners,SEA,R,88.3,255,2092,12.91358024691358,0.12189292543021032,FC,Cutter,30.2,-27.3,-2.9,-11,3.8,2.5,1.2,48,0.12030075187969924,0.7443609022556391
2022,"Hjelle, Sean",663546,Giants,SF,R,93.8,255,474,2.925925925925926,0.5379746835443038,SI,Sinker,26.2,-20.4,5.8,28,16.5,-14.3,2.2,15,,
2022,"Kirby, George",669923,Mariners,SEA,R,94.7,255,2092,12.91358024691358,0.12189292543021032,SI,Sinker,20.6,-20.7,-0.1,-1,16.2,-15,1.2,8,0.5275590551181102,0.7125984251968503
2022,"Cabrera, Edward",665795,Marlins,MIA,R,83.8,255,1215,7.5,0.20987654320987653,CU,Curveball,44.8,-48.5,-3.7,-8,9,6,3,50,0.17094017094017094,0.8376068376068376
2022,"Iglesias, Raisel",628452,Braves,ATL,R,84.1,255,979,6.043209877,0.2604698672114402,SL,Slider,32.7,-37.5,-4.8,-13,8.4,6.2,2.2,36,0.047468354,0.7816455696202531
2022,"Yarbrough, Ryan",642232,Rays,TB,L,86.7,254,1355,8.364197530864198,0.18745387453874537,SI,Sinker,25,-27.4,-2.4,-9,14.2,-15,-0.8,-5,0.2125984251968504,0.29133858267716534
2022,"Darvish, Yu",506433,Padres,SD,R,94.7,254,2971,18.339506172839506,0.0854931,SI,Sinker,19,-22.2,-3.2,-14,14.2,-15.6,-1.5,-9,0.14960629921259844,0.2047244094488189
2022,"Stephan, Trevor",663986,Guardians,CLE,R,85.9,254,1032,6.37037037,0.24612403100775193,SL,Slider,34.5,-35.2,-0.6,-2,9.5,4.9,4.6,95,0.38924050632911394,0.9082278481012658
2022,"Staumont, Josh",622251,Royals,KC,R,82.2,254,731,4.512345679012346,0.34746922024623805,CU,Curveball,52.4,-50.6,1.8,4,9.2,6.8,2.4,35,0.6666666666666666,0.7777777777777778
2022,"Cuas, Jose",621016,Royals,KC,R,82.1,253,687,4.2407407407407405,0.3682678311499272,SL,Slider,41.3,-38.6,2.7,7,4,7.8,-3.8,-49,0.7911392405063291,0.094936709
2022,"Ruiz, José",614179,White Sox,CWS,R,89.9,253,1115,6.882716049382716,0.22690582959641256,CH,Changeup,25.8,-28.2,-2.5,-9,15.4,-14.6,0.8,5,0.1916376306620209,0.5574912891986062
2022,"Leiter Jr., Mark",643410,Cubs,CHC,R,90.9,253,1086,6.703703703703703,0.23296500920810312,SI,Sinker,20.6,-23.8,-3.3,-14,12.7,-14.7,-2,-14,0.14566929133858267,0.1377952755905512
2022,"Kelly, Joe",523260,White Sox,CWS,R,87.7,252,703,4.339506172839506,0.3584637268847795,CU,Curveball,45.1,-41.6,3.5,8,6.3,4.1,2.3,56,0.7991452991452992,0.7692307692307693
2022,"Cabrera, Génesis",650893,Cardinals,STL,L,96.1,252,736,4.543209877,0.3423913043478261,FF,4-Seam Fastball,11.8,-13.6,1.7,13,7.5,-7.4,0.1,1,0.8710462287104623,0.46958637469586373
2022,"Kluber, Corey",446372,Rays,TB,R,82.9,252,2454,15.148148148148149,0.10268948655256724,CH,Changeup,33.7,-34.3,-0.6,-2,13.5,-14.5,-0.9,-6,0.43902439024390244,0.26480836236933797
2022,"Garcia, Luis",677651,Astros,HOU,R,77.1,252,2468,15.234567901234568,0.10210696920583469,CU,Curveball,57.1,-58,-0.9,-2,5.9,8.2,-2.4,-29,0.4017094017094017,0.23931623931623933
2022,"Thornton, Trent",663423,Blue Jays,TOR,R,82.1,252,664,4.098765432098766,0.3795180722891566,ST,Sweeper,41,-39.8,1.3,3,14.8,14.6,0.2,1,0.6774193548387096,0.5
2022,"Martinez, Nick",607259,Padres,SD,R,93.3,252,1720,10.617283950617283,0.14651162790697675,SI,Sinker,17.6,-21.7,-4.1,-19,14.9,-14.7,0.2,1,0.094488189,0.5118110236220472
2022,"Germán, Domingo",593334,Yankees,NYY,R,85.9,251,1081,6.672839506172839,0.23219241443108232,CH,Changeup,28.5,-31.7,-3.2,-10,17.9,-14.4,3.5,25,0.11846689895470383,0.9790940766550522
2022,"Price, David",456034,Dodgers,LAD,L,92.1,251,596,3.6790123456790123,0.4211409395973154,FF,4-Seam Fastball,20.2,-15.7,-4.5,-29,10.6,-6.8,3.8,55,0.02676399,0.902676399
2022,"Gott, Trevor",641627,Brewers,MIL,R,95.2,250,761,4.697530864197531,0.328515112,FF,4-Seam Fastball,15.1,-15.4,0.3,2,8.4,-9.4,-1,-11,0.5717761557177615,0.3333333333333333
2022,"Peralta, Freddy",642547,Brewers,MIL,R,80.3,250,1353,8.351851851851851,0.18477457501847747,SL,Slider,39.1,-40.1,-1.1,-3,8,9.3,-1.3,-14,0.3259493670886076,0.3449367088607595
2022,"Cessa, Luis",570666,Reds,CIN,R,93.3,250,1235,7.6234567901234565,0.20242914979757085,FF,4-Seam Fastball,16.9,-14.9,-1.9,-13,7.5,-7,0.4,6,0.19708029197080293,0.5085158150851582
2022,"Phillips, Evan",623465,Dodgers,LAD,R,93.3,250,923,5.697530864197531,0.27085590465872156,FC,Cutter,21.9,-20.9,-1,-5,1.1,1.8,-0.7,-38,0.39097744360902253,0.38345864661654133
2022,"Koenig, Jared",657649,Athletics,OAK,L,89.2,250,653,4.030864197530864,0.38284839203675347,SI,Sinker,23.1,-24.5,-1.3,-5,11.9,-14.3,-2.4,-17,0.35039370078740156,0.1141732283464567
2023,"Strider, Spencer",675911,Braves,ATL,R,97.2,1823,3100,19.135802469135804,0.5880645161290322,FF,4-Seam Fastball,10.6,-13.1,2.5,19,6,-7.7,-1.6,-21,0.9534313725490197,0.26715686274509803
2023,"Cole, Gerrit",543037,Yankees,NYY,R,96.7,1738,3281,20.253086419753085,0.5297165498323682,FF,4-Seam Fastball,12,-13.6,1.6,12,8.4,-7.9,0.5,6,0.8602941176470589,0.5245098039215687
2023,"Burnes, Corbin",669203,Brewers,MIL,R,94.4,1705,3079,19.006172839506174,0.5537512179278987,FC,Cutter,19.2,-19.7,0.5,2,3.1,2.1,1,48,0.6149068322981367,0.7080745341614907
